Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,BatteryLevel,N Pkt,Yaw [degree] (V),Pitch [degree] (AP),Roll [degree] (ML),Force [N],Timestamp,ID Crutch,
,0.021484375,0.217773438,-0.951171875,-0.001098633,21.30126953,-30.2734375,100,1577,297,-1.611791,172.95947,191,15770,257
,0.064575195,0.150268555,-0.93762207,-0.002685547,22.70507813,-36.56005859,100,1578,298,-1.8760163,172.85818,181,15780,257
,0.090942383,0.041625977,-0.965698242,-0.00390625,24.47509766,-43.51806641,100,1579,298,-2.1326606,172.91574,172,15790,257
,0.076782227,-0.034667969,-1.010009766,-0.006347656,23.55957031,-43.27392578,100,1580,299,-2.3410234,172.98395,163,15800,257
,0.087768555,-0.067871094,-1.003051758,-0.006958008,23.31542969,-42.60253906,100,1581,299,-2.548266,173.04079,156,15810,257
,0.13684082,-0.092529297,-1.003540039,-0.008789063,23.4375,-41.44287109,100,1582,299,-2.7765763,173.08041,149,15820,257
,0.131469727,-0.134521484,-1.022460938,-0.010131836,22.39990234,-36.80419922,100,1583,300,-2.9936647,173.11664,144,15830,257
,0.138183594,-0.190429688,-1.023681641,-0.010742188,20.87402344,-28.13720703,100,1584,300,-3.198584,173.15482,138,15840,257
,0.131591797,-0.222412109,-1.036499023,-0.011352539,19.04296875,-16.66259766,100,1585,300,-3.3917854,173.19641,133,15850,257
,0.131103516,-0.221191406,-1.028320313,-0.012084961,17.15087891,-5.37109375,100,1586,300,-3.5788195,173.24092,130,15860,257
,0.140014648,-0.206420898,-1.012329102,-0.012695313,16.11328125,4.211425781,100,1587,300,-3.7701218,173.28777,128,15870,257
,0.135498047,-0.180786133,-1.00769043,-0.014648438,15.25878906,16.66259766,100,1588,300,-3.9654632,173.33495,124,15880,257
,0.124267578,-0.143676758,-0.998779297,-0.016113281,15.01464844,23.25439453,100,1589,300,-4.1662664,173.38336,118,15890,257
,0.104736328,-0.090942383,-0.990234375,-0.017700195,15.01464844,27.22167969,100,1590,300,-4.365263,173.42648,114,15900,257
,0.064086914,-0.041381836,-1.008911133,-0.019042969,14.16015625,28.38134766,100,1591,299,-4.5295644,173.46648,107,15910,257
,0.039794922,-0.020629883,-1.032958984,-0.020141602,12.81738281,28.44238281,100,1592,299,-4.6563234,173.49742,100,15920,257
,0.087646484,-0.021362305,-1.021972656,-0.020385742,11.96289063,29.35791016,100,1593,299,-4.7927766,173.53241,90,15930,257
,0.150756836,-0.019775391,-1.017333984,-0.020874023,11.47460938,32.16552734,100,1594,299,-4.993337,173.55719,80,15940,257
,0.186401367,-0.006958008,-1.035400391,-0.021362305,10.7421875,36.31591797,100,1595,298,-5.210925,173.57158,68,15950,257
,0.214477539,-0.002197266,-1.029907227,-0.021606445,9.826660156,42.17529297,100,1596,298,-5.4370193,173.58102,56,15960,257
,0.238037109,-0.002075195,-1.041503906,-0.020629883,8.483886719,50.78125,100,1597,297,-5.6649895,173.59679,45,15970,257
,0.209594727,0.037719727,-1.142578125,-0.017822266,3.967285156,54.01611328,100,1598,297,-5.876993,173.63116,35,15980,257
,0.143676758,0.074707031,-1.171264648,-0.017944336,2.9296875,55.72509766,100,1599,296,-6.011109,173.70534,24,15990,257
,0.040649414,0.144775391,-1.259887695,-0.015625,-3.295898438,52.67333984,100,1600,296,-5.9216766,173.68358,16,16000,257
,-0.005493164,0.180419922,-1.200439453,-0.014038086,-7.446289063,47.72949219,100,1601,295,-5.790381,173.63101,10,16010,257
,0.012939453,0.219238281,-1.217895508,-0.013671875,-10.86425781,41.07666016,100,1602,295,-5.6278644,173.54977,5,16020,257
,0.008056641,0.251098633,-1.21875,-0.012329102,-14.28222656,32.59277344,100,1603,294,-5.44226,173.44077,2,16030,257
,0.006713867,0.264282227,-1.225830078,-0.010864258,-17.578125,24.71923828,100,1604,294,-5.219781,173.32715,1,16040,257
,-0.002319336,0.270263672,-1.216796875,-0.008544922,-20.69091797,2.319335938,100,1605,294,-4.959322,173.21829,0,16050,257
,-0.026611328,0.274902344,-1.212158203,-0.004150391,-25.26855469,10.43701172,100,1606,294,-4.6571474,173.12294,0,16060,257
,-0.056518555,0.273925781,-1.196655273,-9.77E-04,-27.95410156,6.286621094,100,1607,294,-4.3135767,173.04599,0,16070,257
,-0.084716797,0.25012207,-1.155151367,0.002075195,-30.76171875,3.173828125,100,1608,294,-3.9163587,173.00119,1,16080,257
,-0.092163086,0.219604492,-1.096313477,0.005004883,-33.26416016,0.732421875,100,1609,294,-3.4859378,172.97847,1,16090,257
,-0.090209961,0.204223633,-0.982543945,0.0078125,-36.1328125,-1.770019531,100,1610,294,-3.0251138,172.96632,0,16100,257
,-0.042602539,0.205322266,-0.907836914,0.010009766,-38.94042969,-5.126953125,100,1611,294,-2.543884,172.94641,0,16110,257
,-0.015380859,0.203979492,-0.84387207,0.011474609,-41.80908203,-9.338378906,100,1612,294,-2.0639336,172.90361,0,16120,257
,-0.009521484,0.184692383,-0.815795898,0.013183594,-44.921875,-13.91601563,100,1613,294,-1.5523673,172.86562,0,16130,257
,-0.011962891,0.162231445,-0.827270508,0.014404297,-47.79052734,-17.70019531,100,1614,294,-0.99820924,172.83804,0,16140,257
,-0.038696289,0.151123047,-0.854614258,0.015991211,-51.26953125,-19.59228516,100,1615,294,-0.3876414,172.8452,0,16150,257
,-0.090942383,0.142700195,-0.892578125,0.01940918,-52.79541016,-18.00537109,100,1616,294,0.26221186,172.90207,0,16160,257
,-0.143676758,0.140258789,-0.92956543,0.022338867,-53.64990234,-14.70947266,100,1617,294,0.9240165,172.99521,0,16170,257
,-0.194458008,0.125366211,-0.954345703,0.025878906,-53.77197266,-9.765625,100,1618,294,1.5818707,173.12029,0,16180,257
,-0.235595703,0.114257813,-0.979248047,0.028442383,-52.85644531,-2.868652344,100,1619,294,2.2223287,173.26613,1,16190,257
,-0.280517578,0.12097168,-0.955566406,0.031982422,-52.55126953,4.089355469,100,1620,294,2.8502226,173.41847,1,16200,257
,-0.264160156,0.139160156,-0.948608398,0.033935547,-51.87988281,9.643554688,100,1621,294,3.4640791,173.56476,0,16210,257
,-0.214355469,0.152099609,-0.913452148,0.036010742,-51.33056641,12.08496094,100,1622,294,4.066811,173.70047,0,16220,257
,-0.159912109,0.164428711,-0.891723633,0.03527832,-51.20849609,11.47460938,100,1623,294,4.655189,173.8007,0,16230,257
,-0.107055664,0.198852539,-0.865112305,0.033325195,-50.35400391,5.310058594,100,1624,293,5.1864915,173.85437,0,16240,257
,-0.078491211,0.227416992,-0.840698242,0.032348633,-50.78125,-2.197265625,100,1625,293,5.6875343,173.90607,0,16250,257
,-0.059570313,0.243652344,-0.845458984,0.031616211,-50.90332031,-11.16943359,100,1626,293,6.1866064,173.96037,0,16260,257
,-0.060791016,0.247924805,-0.882568359,0.030151367,-51.45263672,-19.53125,100,1627,294,6.6928797,174.01819,0,16270,257
,-0.065673828,0.235961914,-0.928222656,0.028808594,-51.20849609,-26.61132813,100,1628,294,7.197514,174.08032,0,16280,257
,-0.096069336,0.221435547,-0.955200195,0.027832031,-51.08642578,-31.61621094,100,1629,294,7.704848,174.14557,0,16290,257
,-0.125732422,0.201782227,-0.969238281,0.026977539,-50.29296875,-34.91210938,100,1630,294,8.219461,174.21027,0,16300,257
,-0.155761719,0.186645508,-0.983642578,0.026123047,-49.19433594,-36.98730469,100,1631,295,8.761011,174.27594,0,16310,257
,-0.170532227,0.171020508,-0.957641602,0.026000977,-48.46191406,-38.33007813,100,1632,295,9.311426,174.3497,0,16320,257
,-0.169189453,0.162963867,-0.964233398,0.025634766,-45.95947266,-40.58837891,100,1633,295,9.827436,174.4285,0,16330,257
,-0.167602539,0.158691406,-0.928833008,0.025390625,-44.55566406,-41.9921875,100,1634,296,10.326629,174.50769,0,16340,257
,-0.146728516,0.152099609,-0.908691406,0.023681641,-43.09082031,-43.27392578,100,1635,296,10.762349,174.59248,1,16350,257
,-0.133056641,0.133911133,-0.894287109,0.022094727,-41.74804688,-45.22705078,100,1636,296,11.150219,174.69025,1,16360,257
,-0.130126953,0.073852539,-0.899414063,0.020141602,-40.64941406,-46.69189453,100,1637,297,11.493999,174.82762,1,16370,257
,-0.139282227,0.064086914,-0.913085938,0.018432617,-39.55078125,-46.63085938,100,1638,297,11.816376,175.01978,0,16380,257
,-0.158447266,0.043579102,-0.92590332,0.017211914,-38.75732422,-44.31152344,100,1639,298,12.144131,175.25368,0,16390,257
,-0.178955078,0.02734375,-0.947143555,0.016479492,-38.14697266,-39.73388672,100,1640,298,12.50764,175.52136,0,16400,257
,-0.193847656,0.024902344,-0.96862793,0.016235352,-37.53662109,-33.75244141,100,1641,299,12.865095,175.78038,0,16410,257
,-0.203857422,0.030273438,-0.981567383,0.015869141,-36.31591797,-24.59716797,100,1642,299,13.20343,176.02293,0,16420,257
,-0.21484375,0.030883789,-1.001586914,0.014892578,-35.27832031,-19.47021484,100,1643,299,13.523681,176.24983,0,16430,257
,-0.230712891,0.029052734,-1.014160156,0.014160156,-33.99658203,-14.95361328,100,1644,299,13.835445,176.46512,0,16440,257
,-0.249145508,0.035400391,-1.017700195,0.013427734,-32.83691406,-10.49804688,100,1645,299,14.163135,176.67126,0,16450,257
,-0.256958008,0.030883789,-1.009521484,0.012817383,-31.86035156,-6.042480469,100,1646,299,14.491608,176.86417,1,16460,257
,-0.237548828,0.023803711,-1.000610352,0.012207031,-31.06689453,-1.892089844,100,1647,299,14.761392,177.03542,0,16470,257
,-0.221069336,0.027954102,-0.982055664,0.011474609,-30.63964844,1.586914063,100,1648,299,14.984298,177.16422,0,16480,257
,-0.192016602,0.045166016,-0.955810547,0.010375977,-30.15136719,4.39453125,100,1649,299,15.170904,177.20435,0,16490,257
,-0.180175781,0.065673828,-0.937255859,0.009399414,-29.96826172,6.103515625,100,1650,299,15.358203,177.19948,0,16500,257
,-0.171508789,0.079711914,-0.928222656,0.008056641,-30.09033203,6.34765625,100,1651,299,15.550862,177.17427,0,16510,257
,-0.160766602,0.093505859,-0.924072266,0.007202148,-29.90722656,4.821777344,100,1652,299,15.7464,177.13814,0,16520,257
,-0.165405273,0.109741211,-0.911987305,0.005859375,-29.66308594,2.258300781,100,1653,299,15.948587,177.09132,0,16530,257
,-0.170654297,0.121582031,-0.907348633,0.004760742,-29.296875,-0.671386719,100,1654,299,16.155178,177.03458,0,16540,257
,-0.1796875,0.130371094,-0.906738281,0.00390625,-28.68652344,-3.723144531,100,1655,299,16.3636,176.97522,0,16550,257
,-0.184814453,0.127319336,-0.924194336,0.003417969,-28.07617188,-6.530761719,100,1656,299,16.566292,176.92294,0,16560,257
,-0.180786133,0.123535156,-0.938232422,0.002929688,-27.09960938,-8.972167969,100,1657,299,16.751272,176.88707,0,16570,257
,-0.191040039,0.120239258,-0.973388672,0.002685547,-26.06201172,-10.86425781,100,1658,299,16.922955,176.8621,0,16580,257
,-0.210693359,0.115600586,-0.998413086,0.002685547,-24.84130859,-11.71875,100,1659,299,17.082825,176.8407,0,16590,257
,-0.235595703,0.112182617,-1.00769043,0.003051758,-22.58300781,-11.59667969,100,1660,299,17.23303,176.81485,0,16600,257
,-0.259765625,0.109375,-1.01159668,0.00390625,-20.81298828,-11.04736328,100,1661,299,17.37569,176.7794,0,16610,257
,-0.277099609,0.108886719,-1.007202148,0.003417969,-18.49365234,-10.49804688,100,1662,299,17.512066,176.73004,0,16620,257
,-0.284301758,0.116699219,-1.002441406,0.00378418,-16.35742188,-10.86425781,100,1663,300,17.627184,176.67462,0,16630,257
,-0.271484375,0.114379883,-0.986938477,0.003051758,-14.28222656,-11.71875,100,1664,300,17.722065,176.61877,0,16640,257
,-0.249633789,0.113525391,-0.973632813,0.002807617,-12.26806641,-13.54980469,100,1665,300,17.775114,176.58575,0,16650,257
,-0.221923828,0.108886719,-0.970092773,0.002075195,-10.62011719,-15.56396484,100,1666,300,17.797382,176.5754,0,16660,257
,-0.203491211,0.106811523,-0.970581055,0.001098633,-9.033203125,-17.578125,100,1667,300,17.795164,176.5851,0,16670,257
,-0.203613281,0.104858398,-0.963867188,2.44E-04,-7.8125,-19.53125,100,1668,300,17.78179,176.59732,0,16680,257
,-0.183227539,0.092285156,-0.963378906,-8.54E-04,-4.8828125,-20.87402344,100,1669,300,17.74547,176.62544,0,16690,257
,-0.189086914,0.073486328,-0.961181641,-0.001464844,-3.540039063,-20.20263672,100,1670,301,17.688673,176.6668,0,16700,257
,-0.201782227,0.049926758,-0.968994141,-0.001953125,-2.746582031,-18.5546875,100,1671,301,17.61477,176.72533,0,16710,257
,-0.203857422,0.026733398,-0.954223633,-0.002075195,-1.708984375,-16.23535156,100,1672,301,17.533379,176.79921,0,16720,257
,-0.197143555,0.020629883,-0.942993164,-0.002685547,-0.793457031,-14.22119141,100,1673,301,17.442522,176.86748,0,16730,257
,-0.186767578,0.034179688,-0.932739258,-0.003295898,0.305175781,-13.54980469,100,1674,301,17.33707,176.91862,0,16740,257
,-0.185546875,0.048217773,-0.926757813,-0.004394531,1.586914063,-14.16015625,100,1675,301,17.216833,176.95041,0,16750,257
,-0.183105469,0.057373047,-0.918457031,-0.005981445,2.746582031,-15.68603516,100,1676,302,17.085566,176.95914,0,16760,257
,-0.18347168,0.043701172,-0.906860352,-0.0078125,4.028320313,-17.578125,100,1677,302,16.942415,176.98018,0,16770,257
,-0.179199219,0.010620117,-0.914306641,-0.009521484,5.859375,-18.85986328,100,1678,302,16.788973,177.03395,0,16780,257
,-0.194824219,-0.018920898,-0.922973633,-0.011474609,6.530761719,-18.24951172,100,1679,302,16.645891,177.1131,0,16790,257
,-0.200927734,-0.045776367,-0.920898438,-0.01184082,7.202148438,-15.625,100,1680,302,16.51248,177.19662,0,16800,257
,-0.200805664,-0.06628418,-0.938354492,-0.01159668,7.507324219,-11.16943359,100,1681,303,16.380486,177.2726,0,16810,257
,-0.212036133,-0.065795898,-0.914794922,-0.010375977,7.019042969,-5.859375,100,1682,303,16.26152,177.34532,0,16820,257
,-0.206420898,-0.039794922,-0.923828125,-0.009521484,7.019042969,-0.549316406,100,1683,303,16.131489,177.40143,1,16830,257
,-0.193969727,-0.013427734,-0.923095703,-0.009887695,7.019042969,4.577636719,100,1684,303,15.972362,177.41577,1,16840,257
,-0.196777344,-3.66E-04,-0.911987305,-0.008422852,5.981445313,7.32421875,100,1685,303,15.815758,177.4192,0,16850,257
,-0.184936523,0.020751953,-0.922973633,-0.00769043,6.713867188,8.666992188,100,1686,303,15.636571,177.38905,0,16860,257
,-0.191894531,0.041748047,-0.909057617,-0.007568359,6.8359375,6.34765625,100,1687,302,15.452569,177.33035,0,16870,257
,-0.192749023,0.072998047,-0.915039063,-0.00769043,7.751464844,3.051757813,100,1688,302,15.273922,177.22679,0,16880,257
,-0.189086914,0.096069336,-0.903686523,-0.00769043,8.422851563,-0.793457031,100,1689,302,15.109277,177.1095,0,16890,257
,-0.181396484,0.109985352,-0.906616211,-0.007446289,9.704589844,-4.943847656,100,1690,302,14.935121,177.00192,0,16900,257
,-0.182250977,0.126831055,-0.901611328,-0.007080078,10.68115234,-9.094238281,100,1691,302,14.765995,176.89616,0,16910,257
,-0.173950195,0.145629883,-0.895507813,-0.006591797,11.90185547,-13.24462891,100,1692,303,14.594974,176.79837,0,16920,257
,-0.370605469,0.191772461,-1.689208984,-0.005737305,20.01953125,-16.6015625,100,1693,303,14.293524,176.78687,2,16930,257
,-0.713867188,0.241577148,-1.885253906,-0.004638672,29.05273438,-12.81738281,100,1694,303,14.102633,176.74268,6,16940,257
,-0.605834961,0.098388672,-1.220336914,0.001220703,18.12744141,-7.629394531,100,1695,303,14.029555,176.7598,10,16950,257
,-0.135986328,0.173461914,-1.052246094,-0.005493164,13.00048828,-7.751464844,100,1696,303,13.819388,176.67398,13,16960,257
,0.086791992,0.200073242,-0.859985352,-0.007080078,22.27783203,-29.35791016,100,1697,303,13.521747,176.63968,17,16970,257
,0.020141602,0.166137695,-0.888671875,-0.012329102,21.54541016,-52.06298828,100,1698,304,13.234904,176.66597,20,16980,257
,0.023803711,0.096435547,-0.887084961,-0.014892578,22.4609375,-66.22314453,100,1699,304,12.936515,176.72551,23,16990,257
,0.070922852,-0.030517578,-0.924804688,-0.016235352,23.25439453,-67.50488281,100,1700,305,12.632919,176.83412,27,17000,257
,-0.063842773,-0.159301758,-1.062744141,-0.015991211,20.69091797,-58.95996094,100,1701,306,12.37499,176.96765,28,17010,257
,-0.098876953,-0.196289063,-1.05871582,-0.014526367,17.45605469,-47.72949219,100,1702,306,12.17316,177.1044,29,17020,257
,-0.088134766,-0.186401367,-1.025512695,-0.013549805,15.74707031,-38.0859375,100,1703,307,11.980818,177.22226,29,17030,257
,-0.116699219,-0.176513672,-0.998657227,-0.013427734,14.70947266,-30.33447266,100,1704,307,11.805489,177.32823,30,17040,257
,-0.161010742,-0.221191406,-0.985961914,-0.013549805,13.36669922,-21.97265625,100,1705,307,11.664565,177.42099,31,17050,257
,-0.188964844,-0.30480957,-0.983642578,-0.010986328,11.84082031,-2.502441406,100,1706,307,11.542948,177.49326,33,17060,257
,-0.249633789,-0.362670898,-0.987426758,-0.009155273,10.07080078,15.07568359,100,1707,307,11.442579,177.54091,34,17070,257
,-0.327148438,-0.332519531,-1.002563477,-0.006591797,7.934570313,32.89794922,100,1708,307,11.382895,177.54572,34,17080,257
,-0.37097168,-0.215576172,-0.986694336,-0.00402832,6.958007813,46.99707031,100,1709,307,11.352693,177.52328,35,17090,257
,-0.380126953,0.011108398,-0.94519043,-0.002563477,6.8359375,55.11474609,100,1710,306,11.353815,177.45547,35,17100,257
,-0.429321289,0.140014648,-0.918212891,-0.001953125,7.568359375,56.33544922,100,1711,306,11.356503,177.31386,37,17110,257
,-0.468505859,0.242553711,-0.902587891,-0.002807617,8.361816406,53.10058594,100,1712,305,11.32986,177.13383,37,17120,257
,-0.467773438,0.31652832,-0.871704102,-0.001708984,10.25390625,44.67773438,100,1713,305,11.276433,176.9667,38,17130,257
,-0.465942383,0.345581055,-0.876220703,-4.88E-04,12.93945313,24.96337891,100,1714,304,11.198274,176.82925,41,17140,257
,-0.466918945,0.400268555,-0.883544922,-0.003417969,16.54052734,9.643554688,100,1715,304,11.098175,176.701,41,17150,257
,-0.420776367,0.420166016,-0.872802734,-0.003540039,19.10400391,-5.554199219,100,1716,304,10.976779,176.6123,42,17160,257
,-0.390380859,0.374145508,-0.884521484,-0.004150391,20.93505859,-16.05224609,100,1717,304,10.832791,176.53874,43,17170,257
,-0.360351563,0.293579102,-0.884155273,-0.002929688,22.27783203,-19.89746094,100,1718,304,10.685795,176.48076,44,17180,257
,-0.333862305,0.16394043,-0.903076172,-0.001098633,22.88818359,-17.70019531,100,1719,305,10.546401,176.43753,46,17190,257
,-0.301025391,0.114379883,-0.907836914,0.001342773,23.37646484,-12.57324219,100,1720,305,10.415489,176.41713,48,17200,257
,-0.292480469,0.09777832,-0.93737793,0.003540039,23.80371094,-8.666992188,100,1721,305,10.287004,176.41833,51,17210,257
,-0.277587891,0.087158203,-0.948364258,0.004394531,23.80371094,-7.690429688,100,1722,305,10.160325,176.42781,51,17220,257
,-0.214355469,0.029663086,-0.920898438,0.004272461,24.16992188,-10.25390625,100,1723,305,10.022677,176.52534,55,17230,257
,-0.155517578,-0.045410156,-0.940917969,0.003540039,25.45166016,-10.55908203,100,1724,305,9.766997,176.68,59,17240,257
,-0.151977539,-0.079345703,-0.987792969,0.003295898,24.90234375,-9.155273438,100,1725,305,9.506412,176.83165,65,17250,257
,-0.152832031,-0.081787109,-0.991821289,0.002319336,24.4140625,-7.446289063,100,1726,305,9.256532,176.97316,70,17260,257
,-0.140014648,-0.06652832,-0.979125977,0.001220703,24.59716797,-8.117675781,100,1727,306,8.997318,177.10889,75,17270,257
,-0.138061523,-0.095947266,-0.998535156,-4.88E-04,24.35302734,-10.43701172,100,1728,306,8.743701,177.23933,81,17280,257
,-0.127807617,-0.132324219,-1.014038086,-0.001708984,23.74267578,-10.55908203,100,1729,306,8.498809,177.36313,87,17290,257
,-0.10168457,-0.138183594,-1.021240234,-0.002563477,22.58300781,-6.713867188,100,1730,306,8.246865,177.47302,93,17300,257
,-0.045776367,-0.124633789,-0.991699219,-0.00378418,21.42333984,-0.549316406,100,1731,306,7.9764442,177.55638,100,17310,257
,9.77E-04,-0.106323242,-0.979858398,-0.004516602,21.42333984,4.943847656,100,1732,306,7.682943,177.6131,105,17320,257
,-0.020996094,-0.088256836,-1.012939453,-0.005737305,19.83642578,8.544921875,100,1733,306,7.396979,177.66438,110,17330,257
,-0.017822266,-0.107421875,-1.015136719,-0.006469727,18.43261719,9.399414063,100,1734,306,7.1346064,177.71419,116,17340,257
,0.014648438,-0.137695313,-1.00402832,-0.006713867,17.88330078,10.7421875,100,1735,306,6.881664,177.75874,121,17350,257
,0.005737305,-0.104125977,-1.001953125,-0.006958008,17.21191406,10.68115234,100,1736,306,6.6303544,177.7987,124,17360,257
,-0.021362305,0.033203125,-0.995239258,-0.008056641,16.23535156,6.530761719,100,1737,306,6.360999,177.79872,128,17370,257
,-0.019042969,0.059082031,-0.97253418,-0.009033203,16.6015625,0.549316406,100,1738,306,6.0822077,177.7328,133,17380,257
,-0.044311523,0.030029297,-0.977294922,-0.010009766,17.08984375,-2.685546875,100,1739,306,5.799271,177.7028,137,17390,257
,-0.076293945,-0.020629883,-0.997680664,-0.010253906,16.47949219,-0.915527344,100,1740,306,5.591655,177.75972,144,17400,257
,-0.08972168,-0.050170898,-1.017089844,-0.010864258,15.19775391,3.723144531,100,1741,306,5.426254,177.81676,149,17410,257
,-0.097900391,-0.020629883,-1.017944336,-0.011352539,13.54980469,7.202148438,100,1742,306,5.285349,177.86908,155,17420,257
,-0.115844727,0.012084961,-1.019775391,-0.012939453,12.63427734,5.676269531,100,1743,306,5.2247696,177.88895,159,17430,257
,-0.122070313,0.005126953,-1.009277344,-0.013305664,12.20703125,3.601074219,100,1744,305,5.179106,177.90372,164,17440,257
,-0.119262695,-0.026000977,-0.985961914,-0.013916016,12.32910156,3.479003906,100,1745,305,5.104254,177.93477,168,17450,257
,-0.134765625,-0.086303711,-0.967651367,-0.014404297,12.6953125,5.920410156,100,1746,305,5.0291104,177.9586,169,17460,257
,-0.183349609,-0.073852539,-0.977050781,-0.013549805,13.00048828,8.972167969,100,1747,305,4.962923,177.97498,172,17470,257
,-0.192749023,-0.057983398,-0.98046875,-0.013916016,12.6953125,11.96289063,100,1748,305,4.917173,177.9693,171,17480,257
,-0.181518555,-0.052368164,-0.983398438,-0.013671875,12.39013672,15.74707031,100,1749,305,4.871684,177.96373,173,17490,257
,-0.157348633,-0.042114258,-0.989135742,-0.013916016,11.77978516,20.87402344,100,1750,305,4.82448,177.95963,174,17500,257
,-0.135375977,-0.014404297,-0.990478516,-0.013427734,10.68115234,28.19824219,100,1751,305,4.7862825,177.95003,176,17510,257
,-0.114624023,0.03112793,-0.986938477,-0.013549805,10.37597656,30.39550781,100,1752,304,4.784108,177.87334,179,17520,257
,-0.06628418,0.055297852,-0.959716797,-0.013671875,11.47460938,29.54101563,100,1753,304,4.5911613,177.68774,184,17530,257
,-0.060913086,0.02331543,-0.978515625,-0.013427734,11.77978516,29.35791016,100,1754,304,4.3773675,177.67557,187,17540,257
,-0.094116211,0.013793945,-0.993652344,-0.012451172,10.80322266,31.12792969,100,1755,303,4.3192143,177.6863,191,17550,257
,-0.089355469,0.109985352,-0.970214844,-0.011474609,10.68115234,31.98242188,100,1756,303,4.2459455,177.50113,195,17560,257
,-0.110107422,0.164794922,-0.972412109,-0.010620117,10.68115234,31.37207031,100,1757,303,4.1459975,177.31444,199,17570,257
,-0.120727539,0.208984375,-0.975952148,-0.009033203,10.13183594,30.21240234,100,1758,303,4.0623894,177.14088,204,17580,257
,-0.114746094,0.23815918,-0.968139648,-0.008056641,10.00976563,28.38134766,100,1759,302,3.9734929,176.97287,208,17590,257
,-0.098144531,0.25012207,-0.956176758,-0.008178711,10.86425781,22.39990234,100,1760,302,3.8731604,176.80548,210,17600,257
,-0.049560547,0.201904297,-0.933227539,-0.008789063,12.87841797,16.35742188,100,1761,302,3.7338774,176.63783,214,17610,257
,-0.032226563,0.106689453,-0.967163086,-0.008789063,13.85498047,12.20703125,100,1762,302,3.5276616,176.4896,218,17620,257
,-0.092651367,0.037231445,-1.009521484,-0.009521484,12.75634766,12.08496094,100,1763,302,3.481786,176.5074,222,17630,257
,-0.097290039,-0.076416016,-0.981079102,-0.009399414,12.6953125,15.625,100,1764,301,3.384962,176.559,224,17640,257
,-0.10546875,-0.121582031,-1.000610352,-0.008911133,12.45117188,22.64404297,100,1765,301,3.2743375,176.61234,225,17650,257
,-0.102783203,-0.122680664,-1.019775391,-0.008911133,10.98632813,31.67724609,100,1766,301,3.1767435,176.6597,226,17660,257
,-0.069213867,-0.102294922,-1.004150391,-0.008789063,9.704589844,40.22216797,100,1767,300,3.0663927,176.70786,225,17670,257
,-0.036132813,-0.056396484,-0.992553711,-0.008666992,9.338378906,45.34912109,100,1768,300,2.9305546,176.75446,226,17680,257
,0.011108398,-0.021118164,-0.980957031,-0.009399414,9.521484375,46.93603516,100,1769,300,2.7395332,176.7743,226,17690,257
,0.047485352,-0.034179688,-0.983154297,-0.009521484,9.887695313,47.24121094,100,1770,299,2.5326414,176.78479,224,17700,257
,0.024902344,-0.023193359,-1.004882813,-0.010009766,9.155273438,47.8515625,100,1771,299,2.339305,176.80234,222,17710,257
,0.045776367,0.017089844,-0.972167969,-0.010742188,9.887695313,46.99707031,100,1772,298,2.109251,176.77637,221,17720,257
,-0.006103516,0.042724609,-0.995849609,-0.011230469,9.521484375,46.26464844,100,1773,298,1.8827585,176.74942,220,17730,257
,-0.018920898,0.221069336,-0.966552734,-0.012329102,9.948730469,41.44287109,100,1774,297,1.7189507,176.56834,221,17740,257
,-0.037841797,0.352172852,-0.958374023,-0.01159668,11.53564453,23.01025391,100,1775,297,1.5896724,176.39584,222,17750,257
,-0.090576172,0.318969727,-0.96472168,-0.014770508,12.45117188,10.37597656,100,1776,297,1.48463,176.2137,221,17760,257
,-0.083007813,0.247802734,-0.949707031,-0.016479492,13.24462891,4.577636719,100,1777,297,1.3825408,176.02473,220,17770,257
,-0.052124023,0.138793945,-0.922363281,-0.016479492,30.76171875,1.46484375,100,1778,297,1.2722814,175.837,221,17780,257
,-0.079711914,0.052856445,-0.968994141,-0.014892578,16.47949219,4.150390625,100,1779,297,1.211986,175.79243,224,17790,257
,-0.143310547,0.043212891,-1.015380859,-0.01550293,14.70947266,7.751464844,100,1780,297,1.169677,175.74191,227,17800,257
,-0.114013672,0.053955078,-0.964111328,-0.015869141,15.50292969,8.544921875,100,1781,297,1.1206828,175.68222,229,17810,257
,-0.047363281,0.059814453,-0.971801758,-0.016479492,17.51708984,8.728027344,100,1782,297,1.0463185,175.6396,229,17820,257
,-0.123291016,0.055541992,-1.029052734,-0.016601563,15.99121094,9.765625,100,1783,297,0.98983604,175.58437,227,17830,257
,-0.068237305,0.056884766,-0.985229492,-0.016235352,14.34326172,8.666992188,100,1784,297,0.95168024,175.52545,228,17840,257
,0.010009766,0.074707031,-0.949829102,-0.016235352,15.68603516,7.446289063,100,1785,297,0.67486966,175.44171,229,17850,257
,0.016479492,0.090454102,-0.970825195,-0.017578125,16.54052734,7.019042969,100,1786,296,0.40058702,175.30501,229,17860,257
,-0.007324219,0.080200195,-0.991577148,-0.017333984,15.86914063,8.30078125,100,1787,296,0.26285607,175.32726,227,17870,257
,-0.032104492,0.092529297,-0.985351563,-0.01550293,15.31982422,10.92529297,100,1788,296,0.20605828,175.20268,225,17880,257
,-0.049804688,0.154052734,-0.960693359,-0.015014648,15.56396484,13.42773438,100,1789,296,0.10126081,175.03105,221,17890,257
